Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
28,2011-07-01,89.85,3.842,,,,,,129.0894,13.503,False,A,206302
28,2011-07-01,89.85,3.842,,,,,,129.0894,13.503,False,A,206302
28,2011-07-01,89.85,3.842,,,,,,129.0894,13.503,False,A,206302
28,2011-07-01,89.85,3.842,,,,,,129.0894,13.503,False,A,206302
28,2011-07-01,89.85,3.842,,,,,,129.0894,13.503,False,A,206302
28,2011-07-01,89.85,3.842,,,,,,129.0894,13.503,False,A,206302
28,2011-07-01,89.85,3.842,,,,,,129.0894,13.503,False,A,206302
28,2011-07-01,89.85,3.842,,,,,,129.0894,13.503,False,A,206302
28,2011-07-01,89.85,3.842,,,,,,129.0894,13.503,False,A,206302
28,2011-07-01,89.85,3.842,,,,,,129.0894,13.503,False,A,206302
28,2011-07-01,89.85,3.842,,,,,,129.0894,13.503,False,A,206302
28,2011-07-01,89.85,3.842,,,,,,129.0894,13.503,False,A,206302
28,2011-07-01,89.85,3.842,,,,,,129.0894,13.503,False,A,206302
28,2011-07-01,89.85,3.842,,,,,,129.0894,13.503,False,A,206302
28,2011-07-01,89.85,3.842,,,,,,129.0894,13.503,False,A,206302
28,2011-07-01,89.85,3.842,,,,,,129.0894,13.503,False,A,206302
28,2011-07-01,89.85,3.842,,,,,,129.0894,13.503,False,A,206302
28,2011-07-01,89.85,3.842,,,,,,129.0894,13.503,False,A,206302
28,2011-07-01,89.85,3.842,,,,,,129.0894,13.503,False,A,206302
28,2011-07-01,89.85,3.842,,,,,,129.0894,13.503,False,A,206302
28,2011-07-01,89.85,3.842,,,,,,129.0894,13.503,False,A,206302
28,2011-07-01,89.85,3.842,,,,,,129.0894,13.503,False,A,206302
28,2011-07-01,89.85,3.842,,,,,,129.0894,13.503,False,A,206302
28,2011-07-01,89.85,3.842,,,,,,129.0894,13.503,False,A,206302
28,2011-07-01,89.85,3.842,,,,,,129.0894,13.503,False,A,206302
28,2011-07-01,89.85,3.842,,,,,,129.0894,13.503,False,A,206302
28,2011-07-01,89.85,3.842,,,,,,129.0894,13.503,False,A,206302
28,2011-07-01,89.85,3.842,,,,,,129.0894,13.503,False,A,206302
28,2011-07-01,89.85,3.842,,,,,,129.0894,13.503,False,A,206302
28,2011-07-01,89.85,3.842,,,,,,129.0894,13.503,False,A,206302
28,2011-07-01,89.85,3.842,,,,,,129.0894,13.503,False,A,206302
28,2011-07-01,89.85,3.842,,,,,,129.0894,13.503,False,A,206302
28,2011-07-01,89.85,3.842,,,,,,129.0894,13.503,False,A,206302
28,2011-07-01,89.85,3.842,,,,,,129.0894,13.503,False,A,206302
28,2011-07-01,89.85,3.842,,,,,,129.0894,13.503,False,A,206302
28,2011-07-01,89.85,3.842,,,,,,129.0894,13.503,False,A,206302
28,2011-07-01,89.85,3.842,,,,,,129.0894,13.503,False,A,206302
28,2011-07-01,89.85,3.842,,,,,,129.0894,13.503,False,A,206302
28,2011-07-01,89.85,3.842,,,,,,129.0894,13.503,False,A,206302
28,2011-07-01,89.85,3.842,,,,,,129.0894,13.503,False,A,206302
28,2011-07-01,89.85,3.842,,,,,,129.0894,13.503,False,A,206302
28,2011-07-01,89.85,3.842,,,,,,129.0894,13.503,False,A,206302
28,2011-07-01,89.85,3.842,,,,,,129.0894,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-08,89.9,3.705,,,,,,129.1125,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-15,88.1,3.692,,,,,,129.1338387,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-22,91.17,3.794,,,,,,129.1507742,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-07-29,93.29,3.805,,,,,,129.1677097,13.503,False,A,206302
28,2011-08-05,90.61,3.803,,,,,,129.1846452,13.503,False,A,206302
28,2011-08-05,90.61,3.803,,,,,,129.1846452,13.503,False,A,206302
28,2011-08-05,90.61,3.803,,,,,,129.1846452,13.503,False,A,206302
28,2011-08-05,90.61,3.803,,,,,,129.1846452,13.503,False,A,206302
28,2011-08-05,90.61,3.803,,,,,,129.1846452,13.503,False,A,206302
28,2011-08-05,90.61,3.803,,,,,,129.1846452,13.503,False,A,206302
28,2011-08-05,90.61,3.803,,,,,,129.1846452,13.503,False,A,206302
28,2011-08-05,90.61,3.803,,,,,,129.1846452,13.503,False,A,206302
28,2011-08-05,90.61,3.803,,,,,,129.1846452,13.503,False,A,206302
28,2011-08-05,90.61,3.803,,,,,,129.1846452,13.503,False,A,206302
28,2011-08-05,90.61,3.803,,,,,,129.1846452,13.503,False,A,206302
28,2011-08-05,90.61,3.803,,,,,,129.1846452,13.503,False,A,206302
28,2011-08-05,90.61,3.803,,,,,,129.1846452,13.503,False,A,206302
28,2011-08-05,90.61,3.803,,,,,,129.1846452,13.503,False,A,206302
28,2011-08-05,90.61,3.803,,,,,,129.1846452,13.503,False,A,206302
28,2011-08-05,90.61,3.803,,,,,,129.1846452,13.503,False,A,206302
28,2011-08-05,90.61,3.803,,,,,,129.1846452,13.503,False,A,206302
28,2011-08-05,90.61,3.803,,,,,,129.1846452,13.503,False,A,206302
28,2011-08-05,90.61,3.803,,,,,,129.1846452,13.503,False,A,206302
28,2011-08-05,90.61,3.803,,,,,,129.1846452,13.503,False,A,206302
28,2011-08-05,90.61,3.803,,,,,,129.1846452,13.503,False,A,206302
28,2011-08-05,90.61,3.803,,,,,,129.1846452,13.503,False,A,206302
28,2011-08-05,90.61,3.803,,,,,,129.1846452,13.503,False,A,206302
28,2011-08-05,90.61,3.803,,,,,,129.1846452,13.503,False,A,206302
28,2011-08-05,90.61,3.803,,,,,,129.1846452,13.503,False,A,206302
28,2011-08-05,90.61,3.803,,,,,,129.1846452,13.503,False,A,206302
28,2011-08-05,90.61,3.803,,,,,,129.1846452,13.503,False,A,206302
28,2011-08-05,90.61,3.803,,,,,,129.1846452,13.503,False,A,206302
28,2011-08-05,90.61,3.803,,,,,,129.1846452,13.503,False,A,206302
28,2011-08-05,90.61,3.803,,,,,,129.1846452,13.503,False,A,206302
28,2011-08-05,90.61,3.803,,,,,,129.1846452,13.503,False,A,206302
28,2011-08-05,90.61,3.803,,,,,,129.1846452,13.503,False,A,206302
28,2011-08-05,90.61,3.803,,,,,,129.1846452,13.503,False,A,206302
28,2011-08-05,90.61,3.803,,,,,,129.1846452,13.503,False,A,206302
28,2011-08-05,90.61,3.803,,,,,,129.1846452,13.503,False,A,206302
28,2011-08-05,90.61,3.803,,,,,,129.1846452,13.503,False,A,206302
28,2011-08-05,90.61,3.803,,,,,,129.1846452,13.503,False,A,206302
