Store,Dept,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
25,24,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107
25,25,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107
25,26,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107
25,27,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107
25,28,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107
25,29,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107
25,30,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107
25,31,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107
25,32,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107
25,33,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107
25,34,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107
25,35,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107
25,36,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107
25,37,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107
25,38,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107
25,40,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107
25,41,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107
25,42,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107
25,44,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107
25,46,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107
25,49,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107
25,50,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107
25,52,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107
25,54,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107
25,55,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107
25,56,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107
25,58,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107
25,59,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107
25,67,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107
25,71,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107
25,72,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107
25,74,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107
25,79,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107
25,80,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107
25,81,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107
25,82,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107
25,83,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107
25,85,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107
25,87,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107
25,90,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107
25,91,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107
25,92,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107
25,93,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107
25,94,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107
25,95,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107
25,97,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107
25,98,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107
25,1,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,2,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,3,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,4,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,5,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,6,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,7,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,8,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,9,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,10,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,11,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,12,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,13,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,14,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,16,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,17,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,18,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,20,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,21,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,22,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,23,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,24,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,25,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,26,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,27,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,28,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,29,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,30,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,31,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,32,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,33,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,34,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,35,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,36,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,37,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,38,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,40,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,41,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,42,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,44,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,46,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,49,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,50,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,52,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,54,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,55,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,56,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,58,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,59,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,60,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,67,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,71,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,72,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,74,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,79,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,80,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,81,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,82,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,83,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,85,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,87,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,90,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,91,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,92,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,93,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,94,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,95,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,97,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,98,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107
25,1,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,2,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,3,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,4,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,5,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,6,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,7,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,8,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,9,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,10,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,11,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,12,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,13,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,14,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,16,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,17,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,18,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,20,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,21,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,22,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,23,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,24,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,25,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,26,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,27,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,28,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,29,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,30,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,31,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,32,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,33,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,34,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,35,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,36,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,37,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,38,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,40,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,41,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,42,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,44,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,46,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,47,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,49,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,50,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,52,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,54,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,55,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,56,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,58,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,59,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,60,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,67,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,71,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,72,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,74,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,79,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,80,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,81,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,82,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,83,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,85,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,87,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,90,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,91,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,92,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,93,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,94,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,95,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,97,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,98,21.18,3.239,,,,,,206.0763862,7.343,True,B,128107
25,1,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,2,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,3,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,4,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,5,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,6,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,7,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,8,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,9,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,10,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,11,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,12,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,13,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,14,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,16,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,17,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,18,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,20,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,21,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,22,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,23,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,24,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,25,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,26,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,27,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,28,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,29,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,30,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,31,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,32,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,33,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,34,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,35,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,36,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,37,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,38,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,40,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,41,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,42,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,44,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,45,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,46,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,49,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,50,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,52,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,54,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,55,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,56,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,58,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,59,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,60,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,67,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,71,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,72,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,74,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,79,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,80,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,81,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,82,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,83,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,85,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,87,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,90,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,91,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,92,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,93,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,94,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,95,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,97,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,98,38.42,3.245,,,,,,206.3694701,7.343,False,B,128107
25,1,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,2,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,3,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,4,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,5,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,6,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,7,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,8,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,9,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,10,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,11,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,12,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,13,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,14,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,16,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,17,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,18,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,20,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,21,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,22,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,23,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,24,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,25,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,26,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,27,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,28,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,29,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,30,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,31,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,32,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,33,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,34,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,35,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,36,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,37,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,38,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,40,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,41,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,42,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,44,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,46,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,49,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,50,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,52,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,54,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,55,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,56,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,59,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,60,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,67,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,71,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,72,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,74,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,79,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,80,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,81,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,82,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,83,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,85,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,87,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,90,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,91,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,92,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,93,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,94,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,95,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,97,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,98,28.36,3.274,,,,,,206.6424093,7.343,False,B,128107
25,1,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,2,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,3,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,4,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,5,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,6,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,7,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,8,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,9,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,10,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,11,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,12,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,13,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,14,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,16,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,17,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,18,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,20,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,21,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,22,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,23,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,24,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,25,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,26,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,27,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,28,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,29,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,30,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,31,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,32,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,33,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,34,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,35,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,36,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,37,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,38,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,40,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,41,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,42,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,44,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,46,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,49,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,50,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,52,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,55,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,56,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,58,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,59,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,60,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,67,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,71,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,72,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,74,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,79,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,80,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,81,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,82,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,83,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,85,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,87,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,90,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,91,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,92,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,93,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,94,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,95,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,97,31.59,3.433,,,,,,206.9153485,7.343,False,B,128107
25,1,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,2,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,3,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,4,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,5,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,6,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,7,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,8,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,9,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,10,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,11,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,12,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,13,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,14,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,16,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,17,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,18,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
25,20,36.73,3.582,,,,,,207.1882876,7.343,False,B,128107
