MarkDown3,CPI,Store,Size,Temperature,Date,MarkDown1,MarkDown2,Fuel_Price,IsHoliday,Unemployment,Dept,Type,MarkDown5,MarkDown4
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,13,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,14,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,16,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,17,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,18,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,20,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,21,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,22,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,23,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,24,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,25,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,26,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,27,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,28,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,29,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,30,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,31,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,32,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,33,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,34,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,35,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,36,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,37,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,38,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,40,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,41,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,42,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,44,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,46,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,49,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,50,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,52,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,54,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,55,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,56,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,58,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,59,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,60,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,67,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,71,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,72,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,74,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,79,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,80,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,81,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,82,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,83,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,85,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,87,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,90,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,91,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,92,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,93,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,94,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,95,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,96,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,97,A,,
,134.1777742,19,203819,41.26,2011-04-08,,,3.895,False,7.658,98,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,1,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,2,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,3,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,4,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,5,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,6,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,7,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,8,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,9,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,10,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,11,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,12,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,13,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,14,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,16,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,17,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,18,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,20,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,21,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,22,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,23,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,24,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,25,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,26,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,27,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,28,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,29,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,30,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,31,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,32,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,33,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,34,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,35,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,36,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,37,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,38,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,40,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,41,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,42,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,44,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,46,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,47,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,49,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,50,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,51,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,52,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,54,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,55,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,56,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,58,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,59,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,60,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,67,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,71,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,72,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,74,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,79,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,80,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,81,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,82,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,83,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,85,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,87,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,90,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,91,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,92,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,93,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,94,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,95,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,96,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,97,A,,
,134.2784667,19,203819,48.67,2011-04-15,,,3.981,False,7.658,98,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,1,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,2,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,3,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,4,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,5,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,6,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,7,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,8,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,9,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,10,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,11,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,12,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,13,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,14,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,16,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,17,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,18,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,20,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,21,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,22,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,23,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,24,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,25,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,26,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,27,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,28,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,29,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,30,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,31,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,32,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,33,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,34,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,35,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,36,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,37,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,38,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,40,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,41,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,42,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,44,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,46,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,49,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,50,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,51,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,52,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,54,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,55,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,56,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,58,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,59,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,60,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,67,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,71,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,72,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,74,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,79,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,80,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,81,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,82,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,83,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,85,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,87,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,90,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,91,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,92,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,93,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,94,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,95,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,96,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,97,A,,
,134.3571,19,203819,41.66,2011-04-22,,,4.061,False,7.658,98,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,1,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,2,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,3,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,4,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,5,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,6,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,7,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,8,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,9,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,10,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,11,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,12,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,13,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,14,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,16,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,17,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,18,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,20,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,21,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,22,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,23,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,24,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,25,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,26,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,27,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,28,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,29,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,30,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,31,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,32,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,33,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,34,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,35,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,36,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,37,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,38,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,40,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,41,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,42,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,44,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,46,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,49,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,50,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,51,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,52,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,54,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,55,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,56,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,58,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,59,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,60,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,67,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,71,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,72,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,74,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,79,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,80,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,81,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,82,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,83,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,85,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,87,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,90,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,91,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,92,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,93,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,94,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,95,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,96,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,97,A,,
,134.4357333,19,203819,54.23,2011-04-29,,,4.117,False,7.658,98,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,1,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,2,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,3,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,4,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,5,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,6,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,7,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,8,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,9,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,10,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,11,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,12,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,13,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,14,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,16,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,17,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,18,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,19,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,20,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,21,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,22,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,23,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,24,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,25,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,26,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,27,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,28,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,29,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,30,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,31,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,32,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,33,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,34,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,35,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,36,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,37,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,38,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,40,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,41,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,42,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,44,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,46,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,49,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,50,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,52,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,55,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,56,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,58,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,59,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,60,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,67,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,71,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,72,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,74,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,79,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,80,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,81,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,82,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,83,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,85,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,87,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,90,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,91,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,92,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,93,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,94,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,95,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,96,A,,
,134.5143667,19,203819,50.43,2011-05-06,,,4.192,False,7.658,97,A,,
