Fuel_Price,CPI,Dept,MarkDown2,Date,Temperature,Type,IsHoliday,MarkDown4,MarkDown3,MarkDown1,MarkDown5,Unemployment,Size,Store
4.034,134.7677742,6,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,7,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,8,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,9,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,10,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,11,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,12,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,13,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,14,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,16,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,17,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,18,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,19,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,20,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,21,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,22,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,23,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,24,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,25,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,26,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,27,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,28,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,29,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,30,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,31,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,32,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,33,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,34,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,35,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,36,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,38,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,40,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,41,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,42,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,44,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,45,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,46,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,49,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,50,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,51,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,52,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,54,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,55,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,56,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,58,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,59,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,60,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,67,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,71,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,72,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,74,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,79,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,80,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,81,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,82,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,83,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,85,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,87,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,90,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,91,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,92,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,93,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,95,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,96,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,97,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
4.034,134.7677742,98,,2011-05-27,63.27,B,False,,,,,4.781,114533,23
3.973,134.8551613,1,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,2,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,3,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,4,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,5,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,6,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,7,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,8,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,9,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,10,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,11,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,12,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,13,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,14,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,16,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,17,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,18,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,19,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,20,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,21,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,22,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,23,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,24,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,25,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,26,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,27,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,28,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,29,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,30,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,31,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,32,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,33,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,34,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,35,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,36,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,38,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,40,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,41,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,42,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,44,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,45,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,46,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,49,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,50,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,51,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,52,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,54,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,55,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,56,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,58,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,59,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,60,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,67,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,71,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,72,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,74,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,79,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,80,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,81,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,82,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,83,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,85,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,87,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,90,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,91,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,92,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,93,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,95,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,96,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.973,134.8551613,97,,2011-06-03,67.21,B,False,,,,,4.781,114533,23
3.924,134.9425484,1,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,2,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,3,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,4,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,5,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,6,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,7,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,8,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,9,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,10,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,11,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,12,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,13,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,14,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,16,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,17,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,19,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,20,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,21,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,22,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,23,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,24,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,25,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,26,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,27,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,28,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,29,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,30,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,31,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,32,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,33,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,34,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,35,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,36,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,38,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,40,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,41,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,42,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,44,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,45,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,46,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,49,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,50,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,51,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,52,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,54,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,55,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,56,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,58,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,59,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,60,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,67,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,71,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,72,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,74,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,79,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,80,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,81,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,82,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,83,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,85,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,87,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,90,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,91,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,92,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,93,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,95,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,96,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,97,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.924,134.9425484,98,,2011-06-10,65.23,B,False,,,,,4.781,114533,23
3.873,135.0837333,1,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,2,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,3,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,4,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,5,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,6,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,7,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,8,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,9,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,10,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,11,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,12,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,13,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,14,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,16,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,17,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,18,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,19,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,20,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,21,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,22,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,23,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,24,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,25,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,26,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,27,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,28,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,29,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,30,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,31,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,32,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,33,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,34,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,35,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,36,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,38,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,40,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,41,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,42,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,44,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,45,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,46,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,49,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,50,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,51,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,52,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,54,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,55,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,56,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,58,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,59,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,60,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,67,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,71,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,72,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,74,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,79,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,80,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,81,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,82,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,83,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,85,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,87,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,90,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,91,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,92,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,93,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,95,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,96,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,97,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.873,135.0837333,98,,2011-06-17,61.06,B,False,,,,,4.781,114533,23
3.851,135.2652667,1,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,2,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,3,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,4,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,5,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,6,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,7,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,8,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,9,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,10,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,11,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,12,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,13,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,14,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,16,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,17,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,18,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,19,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,20,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,21,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,22,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,23,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,24,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,25,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,26,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,27,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,28,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,29,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,30,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,31,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,32,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,33,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,34,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,35,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,36,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,38,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,40,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,41,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,42,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,44,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,45,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,46,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,49,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,50,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,51,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,52,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,54,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,55,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,56,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,58,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,59,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,60,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,67,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,71,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,72,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,74,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,79,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,80,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,81,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,82,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,83,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
3.851,135.2652667,85,,2011-06-24,63.8,B,False,,,,,4.781,114533,23
