Store,Dept,Date,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
27,35,2010-04-09,2.992,,,,,,135.7856359,8.058,False,A,204184
27,36,2010-04-09,2.992,,,,,,135.7856359,8.058,False,A,204184
27,37,2010-04-09,2.992,,,,,,135.7856359,8.058,False,A,204184
27,38,2010-04-09,2.992,,,,,,135.7856359,8.058,False,A,204184
27,40,2010-04-09,2.992,,,,,,135.7856359,8.058,False,A,204184
27,41,2010-04-09,2.992,,,,,,135.7856359,8.058,False,A,204184
27,42,2010-04-09,2.992,,,,,,135.7856359,8.058,False,A,204184
27,44,2010-04-09,2.992,,,,,,135.7856359,8.058,False,A,204184
27,46,2010-04-09,2.992,,,,,,135.7856359,8.058,False,A,204184
27,49,2010-04-09,2.992,,,,,,135.7856359,8.058,False,A,204184
27,50,2010-04-09,2.992,,,,,,135.7856359,8.058,False,A,204184
27,52,2010-04-09,2.992,,,,,,135.7856359,8.058,False,A,204184
27,54,2010-04-09,2.992,,,,,,135.7856359,8.058,False,A,204184
27,55,2010-04-09,2.992,,,,,,135.7856359,8.058,False,A,204184
27,56,2010-04-09,2.992,,,,,,135.7856359,8.058,False,A,204184
27,58,2010-04-09,2.992,,,,,,135.7856359,8.058,False,A,204184
27,59,2010-04-09,2.992,,,,,,135.7856359,8.058,False,A,204184
27,67,2010-04-09,2.992,,,,,,135.7856359,8.058,False,A,204184
27,71,2010-04-09,2.992,,,,,,135.7856359,8.058,False,A,204184
27,72,2010-04-09,2.992,,,,,,135.7856359,8.058,False,A,204184
27,74,2010-04-09,2.992,,,,,,135.7856359,8.058,False,A,204184
27,79,2010-04-09,2.992,,,,,,135.7856359,8.058,False,A,204184
27,80,2010-04-09,2.992,,,,,,135.7856359,8.058,False,A,204184
27,81,2010-04-09,2.992,,,,,,135.7856359,8.058,False,A,204184
27,82,2010-04-09,2.992,,,,,,135.7856359,8.058,False,A,204184
27,83,2010-04-09,2.992,,,,,,135.7856359,8.058,False,A,204184
27,85,2010-04-09,2.992,,,,,,135.7856359,8.058,False,A,204184
27,87,2010-04-09,2.992,,,,,,135.7856359,8.058,False,A,204184
27,90,2010-04-09,2.992,,,,,,135.7856359,8.058,False,A,204184
27,91,2010-04-09,2.992,,,,,,135.7856359,8.058,False,A,204184
27,92,2010-04-09,2.992,,,,,,135.7856359,8.058,False,A,204184
27,93,2010-04-09,2.992,,,,,,135.7856359,8.058,False,A,204184
27,94,2010-04-09,2.992,,,,,,135.7856359,8.058,False,A,204184
27,95,2010-04-09,2.992,,,,,,135.7856359,8.058,False,A,204184
27,96,2010-04-09,2.992,,,,,,135.7856359,8.058,False,A,204184
27,97,2010-04-09,2.992,,,,,,135.7856359,8.058,False,A,204184
27,98,2010-04-09,2.992,,,,,,135.7856359,8.058,False,A,204184
27,99,2010-04-09,2.992,,,,,,135.7856359,8.058,False,A,204184
27,1,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,2,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,3,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,4,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,5,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,6,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,7,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,8,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,9,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,10,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,11,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,12,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,13,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,14,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,16,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,17,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,18,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,19,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,20,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,21,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,22,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,23,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,24,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,25,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,26,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,27,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,28,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,29,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,30,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,31,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,32,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,33,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,34,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,35,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,36,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,37,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,38,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,40,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,41,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,42,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,44,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,46,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,49,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,50,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,52,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,54,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,55,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,56,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,58,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,59,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,67,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,71,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,72,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,74,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,78,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,79,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,80,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,81,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,82,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,83,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,85,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,87,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,90,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,91,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,92,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,93,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,94,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,95,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,96,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,97,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,98,2010-04-16,3.01,,,,,,135.82725,8.058,False,A,204184
27,1,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,2,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,3,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,4,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,5,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,6,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,7,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,8,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,9,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,10,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,11,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,12,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,13,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,14,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,16,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,17,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,18,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,19,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,20,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,21,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,22,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,23,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,24,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,25,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,26,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,27,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,28,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,29,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,30,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,31,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,32,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,33,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,34,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,35,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,36,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,37,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,38,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,40,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,41,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,42,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,44,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,46,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,49,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,50,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,52,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,54,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,55,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,56,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,58,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,59,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,67,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,71,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,72,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,74,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,79,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,80,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,81,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,82,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,83,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,85,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,87,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,90,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,91,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,92,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,93,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,94,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,95,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,96,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,97,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,98,2010-04-23,3.021,,,,,,135.8721667,8.058,False,A,204184
27,1,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,2,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,3,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,4,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,5,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,6,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,7,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,8,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,9,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,10,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,11,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,12,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,13,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,14,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,16,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,17,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,18,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,19,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,20,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,21,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,22,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,23,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,24,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,25,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,26,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,27,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,28,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,29,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,30,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,31,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,32,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,33,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,34,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,35,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,36,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,37,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,38,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,40,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,41,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,42,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,44,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,46,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,49,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,50,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,52,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,54,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,55,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,56,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,58,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,59,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,67,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,71,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,72,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,74,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,79,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,80,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,81,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,82,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,83,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,85,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,87,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,90,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,91,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,92,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,93,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,94,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,95,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,96,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,97,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,98,2010-04-30,3.042,,,,,,135.9170833,8.058,False,A,204184
27,1,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,2,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,3,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,4,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,5,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,6,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,7,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,8,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,9,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,10,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,11,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,12,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,13,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,14,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,16,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,17,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,18,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,19,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,20,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,21,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,22,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,23,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,24,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,25,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,26,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,27,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,28,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,29,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,30,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,31,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,32,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,33,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,34,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,35,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,36,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,37,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,38,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,40,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,41,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,42,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,44,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,46,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,49,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,50,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,52,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,54,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,55,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,56,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,58,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,59,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,60,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,67,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,71,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,72,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,74,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,79,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,80,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,81,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,82,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,83,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,85,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,87,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,90,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,91,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,92,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,93,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,94,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,95,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,96,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,97,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,98,2010-05-07,3.095,,,,,,135.962,8.058,False,A,204184
27,1,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,2,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,3,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,4,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,5,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,6,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,7,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,8,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,9,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,10,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,11,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,12,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,13,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,14,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,16,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,17,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,18,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,19,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,20,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,21,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,22,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,23,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,24,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,25,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,26,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,27,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,28,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,29,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,30,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,31,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,32,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,33,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,34,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,35,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,36,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,37,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,38,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,40,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,41,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,42,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,44,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,46,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,47,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,49,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,50,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,52,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,54,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,55,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,56,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,58,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,59,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,60,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,67,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,71,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,72,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,74,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,79,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,80,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,81,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,82,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,83,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,85,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
27,87,2010-05-14,3.112,,,,,,136.010394,8.058,False,A,204184
