MarkDown5,IsHoliday,MarkDown3,MarkDown4,MarkDown1,Temperature,MarkDown2,Unemployment,Date,Size,Store,CPI,Dept,Fuel_Price,Type
,True,,,,53.35,,8.951,2011-02-11,39690,33,127.859129,82,3.381,A
,True,,,,53.35,,8.951,2011-02-11,39690,33,127.859129,83,3.381,A
,True,,,,53.35,,8.951,2011-02-11,39690,33,127.859129,87,3.381,A
,True,,,,53.35,,8.951,2011-02-11,39690,33,127.859129,90,3.381,A
,True,,,,53.35,,8.951,2011-02-11,39690,33,127.859129,91,3.381,A
,True,,,,53.35,,8.951,2011-02-11,39690,33,127.859129,92,3.381,A
,True,,,,53.35,,8.951,2011-02-11,39690,33,127.859129,93,3.381,A
,True,,,,53.35,,8.951,2011-02-11,39690,33,127.859129,94,3.381,A
,True,,,,53.35,,8.951,2011-02-11,39690,33,127.859129,95,3.381,A
,True,,,,53.35,,8.951,2011-02-11,39690,33,127.859129,96,3.381,A
,True,,,,53.35,,8.951,2011-02-11,39690,33,127.859129,97,3.381,A
,True,,,,53.35,,8.951,2011-02-11,39690,33,127.859129,98,3.381,A
,False,,,,62.03,,8.951,2011-02-18,39690,33,127.99525,1,3.43,A
,False,,,,62.03,,8.951,2011-02-18,39690,33,127.99525,2,3.43,A
,False,,,,62.03,,8.951,2011-02-18,39690,33,127.99525,3,3.43,A
,False,,,,62.03,,8.951,2011-02-18,39690,33,127.99525,4,3.43,A
,False,,,,62.03,,8.951,2011-02-18,39690,33,127.99525,5,3.43,A
,False,,,,62.03,,8.951,2011-02-18,39690,33,127.99525,7,3.43,A
,False,,,,62.03,,8.951,2011-02-18,39690,33,127.99525,8,3.43,A
,False,,,,62.03,,8.951,2011-02-18,39690,33,127.99525,9,3.43,A
,False,,,,62.03,,8.951,2011-02-18,39690,33,127.99525,10,3.43,A
,False,,,,62.03,,8.951,2011-02-18,39690,33,127.99525,11,3.43,A
,False,,,,62.03,,8.951,2011-02-18,39690,33,127.99525,12,3.43,A
,False,,,,62.03,,8.951,2011-02-18,39690,33,127.99525,13,3.43,A
,False,,,,62.03,,8.951,2011-02-18,39690,33,127.99525,14,3.43,A
,False,,,,62.03,,8.951,2011-02-18,39690,33,127.99525,16,3.43,A
,False,,,,62.03,,8.951,2011-02-18,39690,33,127.99525,17,3.43,A
,False,,,,62.03,,8.951,2011-02-18,39690,33,127.99525,18,3.43,A
,False,,,,62.03,,8.951,2011-02-18,39690,33,127.99525,20,3.43,A
,False,,,,62.03,,8.951,2011-02-18,39690,33,127.99525,21,3.43,A
,False,,,,62.03,,8.951,2011-02-18,39690,33,127.99525,22,3.43,A
,False,,,,62.03,,8.951,2011-02-18,39690,33,127.99525,25,3.43,A
,False,,,,62.03,,8.951,2011-02-18,39690,33,127.99525,26,3.43,A
,False,,,,62.03,,8.951,2011-02-18,39690,33,127.99525,38,3.43,A
,False,,,,62.03,,8.951,2011-02-18,39690,33,127.99525,40,3.43,A
,False,,,,62.03,,8.951,2011-02-18,39690,33,127.99525,42,3.43,A
,False,,,,62.03,,8.951,2011-02-18,39690,33,127.99525,44,3.43,A
,False,,,,62.03,,8.951,2011-02-18,39690,33,127.99525,46,3.43,A
,False,,,,62.03,,8.951,2011-02-18,39690,33,127.99525,52,3.43,A
,False,,,,62.03,,8.951,2011-02-18,39690,33,127.99525,55,3.43,A
,False,,,,62.03,,8.951,2011-02-18,39690,33,127.99525,59,3.43,A
,False,,,,62.03,,8.951,2011-02-18,39690,33,127.99525,60,3.43,A
,False,,,,62.03,,8.951,2011-02-18,39690,33,127.99525,67,3.43,A
,False,,,,62.03,,8.951,2011-02-18,39690,33,127.99525,74,3.43,A
,False,,,,62.03,,8.951,2011-02-18,39690,33,127.99525,79,3.43,A
,False,,,,62.03,,8.951,2011-02-18,39690,33,127.99525,80,3.43,A
,False,,,,62.03,,8.951,2011-02-18,39690,33,127.99525,81,3.43,A
,False,,,,62.03,,8.951,2011-02-18,39690,33,127.99525,82,3.43,A
,False,,,,62.03,,8.951,2011-02-18,39690,33,127.99525,83,3.43,A
,False,,,,62.03,,8.951,2011-02-18,39690,33,127.99525,87,3.43,A
,False,,,,62.03,,8.951,2011-02-18,39690,33,127.99525,90,3.43,A
,False,,,,62.03,,8.951,2011-02-18,39690,33,127.99525,91,3.43,A
,False,,,,62.03,,8.951,2011-02-18,39690,33,127.99525,92,3.43,A
,False,,,,62.03,,8.951,2011-02-18,39690,33,127.99525,93,3.43,A
,False,,,,62.03,,8.951,2011-02-18,39690,33,127.99525,94,3.43,A
,False,,,,62.03,,8.951,2011-02-18,39690,33,127.99525,95,3.43,A
,False,,,,62.03,,8.951,2011-02-18,39690,33,127.99525,96,3.43,A
,False,,,,62.03,,8.951,2011-02-18,39690,33,127.99525,97,3.43,A
,False,,,,62.03,,8.951,2011-02-18,39690,33,127.99525,98,3.43,A
,False,,,,54.89,,8.951,2011-02-25,39690,33,128.13,1,3.398,A
,False,,,,54.89,,8.951,2011-02-25,39690,33,128.13,2,3.398,A
,False,,,,54.89,,8.951,2011-02-25,39690,33,128.13,3,3.398,A
,False,,,,54.89,,8.951,2011-02-25,39690,33,128.13,4,3.398,A
,False,,,,54.89,,8.951,2011-02-25,39690,33,128.13,5,3.398,A
,False,,,,54.89,,8.951,2011-02-25,39690,33,128.13,6,3.398,A
,False,,,,54.89,,8.951,2011-02-25,39690,33,128.13,7,3.398,A
,False,,,,54.89,,8.951,2011-02-25,39690,33,128.13,8,3.398,A
,False,,,,54.89,,8.951,2011-02-25,39690,33,128.13,10,3.398,A
,False,,,,54.89,,8.951,2011-02-25,39690,33,128.13,11,3.398,A
,False,,,,54.89,,8.951,2011-02-25,39690,33,128.13,12,3.398,A
,False,,,,54.89,,8.951,2011-02-25,39690,33,128.13,13,3.398,A
,False,,,,54.89,,8.951,2011-02-25,39690,33,128.13,14,3.398,A
,False,,,,54.89,,8.951,2011-02-25,39690,33,128.13,16,3.398,A
,False,,,,54.89,,8.951,2011-02-25,39690,33,128.13,17,3.398,A
,False,,,,54.89,,8.951,2011-02-25,39690,33,128.13,18,3.398,A
,False,,,,54.89,,8.951,2011-02-25,39690,33,128.13,20,3.398,A
,False,,,,54.89,,8.951,2011-02-25,39690,33,128.13,21,3.398,A
,False,,,,54.89,,8.951,2011-02-25,39690,33,128.13,25,3.398,A
,False,,,,54.89,,8.951,2011-02-25,39690,33,128.13,26,3.398,A
,False,,,,54.89,,8.951,2011-02-25,39690,33,128.13,38,3.398,A
,False,,,,54.89,,8.951,2011-02-25,39690,33,128.13,40,3.398,A
,False,,,,54.89,,8.951,2011-02-25,39690,33,128.13,42,3.398,A
,False,,,,54.89,,8.951,2011-02-25,39690,33,128.13,46,3.398,A
,False,,,,54.89,,8.951,2011-02-25,39690,33,128.13,52,3.398,A
,False,,,,54.89,,8.951,2011-02-25,39690,33,128.13,55,3.398,A
,False,,,,54.89,,8.951,2011-02-25,39690,33,128.13,59,3.398,A
,False,,,,54.89,,8.951,2011-02-25,39690,33,128.13,60,3.398,A
,False,,,,54.89,,8.951,2011-02-25,39690,33,128.13,67,3.398,A
,False,,,,54.89,,8.951,2011-02-25,39690,33,128.13,74,3.398,A
,False,,,,54.89,,8.951,2011-02-25,39690,33,128.13,79,3.398,A
,False,,,,54.89,,8.951,2011-02-25,39690,33,128.13,80,3.398,A
,False,,,,54.89,,8.951,2011-02-25,39690,33,128.13,81,3.398,A
,False,,,,54.89,,8.951,2011-02-25,39690,33,128.13,82,3.398,A
,False,,,,54.89,,8.951,2011-02-25,39690,33,128.13,83,3.398,A
,False,,,,54.89,,8.951,2011-02-25,39690,33,128.13,87,3.398,A
,False,,,,54.89,,8.951,2011-02-25,39690,33,128.13,90,3.398,A
,False,,,,54.89,,8.951,2011-02-25,39690,33,128.13,91,3.398,A
,False,,,,54.89,,8.951,2011-02-25,39690,33,128.13,92,3.398,A
,False,,,,54.89,,8.951,2011-02-25,39690,33,128.13,93,3.398,A
,False,,,,54.89,,8.951,2011-02-25,39690,33,128.13,94,3.398,A
,False,,,,54.89,,8.951,2011-02-25,39690,33,128.13,95,3.398,A
,False,,,,54.89,,8.951,2011-02-25,39690,33,128.13,96,3.398,A
,False,,,,54.89,,8.951,2011-02-25,39690,33,128.13,97,3.398,A
,False,,,,54.89,,8.951,2011-02-25,39690,33,128.13,98,3.398,A
,False,,,,59.51,,8.951,2011-03-04,39690,33,128.26475,1,3.674,A
,False,,,,59.51,,8.951,2011-03-04,39690,33,128.26475,2,3.674,A
,False,,,,59.51,,8.951,2011-03-04,39690,33,128.26475,3,3.674,A
,False,,,,59.51,,8.951,2011-03-04,39690,33,128.26475,4,3.674,A
,False,,,,59.51,,8.951,2011-03-04,39690,33,128.26475,5,3.674,A
,False,,,,59.51,,8.951,2011-03-04,39690,33,128.26475,7,3.674,A
,False,,,,59.51,,8.951,2011-03-04,39690,33,128.26475,8,3.674,A
,False,,,,59.51,,8.951,2011-03-04,39690,33,128.26475,9,3.674,A
,False,,,,59.51,,8.951,2011-03-04,39690,33,128.26475,10,3.674,A
,False,,,,59.51,,8.951,2011-03-04,39690,33,128.26475,11,3.674,A
,False,,,,59.51,,8.951,2011-03-04,39690,33,128.26475,12,3.674,A
,False,,,,59.51,,8.951,2011-03-04,39690,33,128.26475,13,3.674,A
,False,,,,59.51,,8.951,2011-03-04,39690,33,128.26475,14,3.674,A
,False,,,,59.51,,8.951,2011-03-04,39690,33,128.26475,16,3.674,A
,False,,,,59.51,,8.951,2011-03-04,39690,33,128.26475,17,3.674,A
,False,,,,59.51,,8.951,2011-03-04,39690,33,128.26475,18,3.674,A
,False,,,,59.51,,8.951,2011-03-04,39690,33,128.26475,20,3.674,A
,False,,,,59.51,,8.951,2011-03-04,39690,33,128.26475,21,3.674,A
,False,,,,59.51,,8.951,2011-03-04,39690,33,128.26475,25,3.674,A
,False,,,,59.51,,8.951,2011-03-04,39690,33,128.26475,26,3.674,A
,False,,,,59.51,,8.951,2011-03-04,39690,33,128.26475,38,3.674,A
,False,,,,59.51,,8.951,2011-03-04,39690,33,128.26475,40,3.674,A
,False,,,,59.51,,8.951,2011-03-04,39690,33,128.26475,42,3.674,A
,False,,,,59.51,,8.951,2011-03-04,39690,33,128.26475,46,3.674,A
,False,,,,59.51,,8.951,2011-03-04,39690,33,128.26475,52,3.674,A
,False,,,,59.51,,8.951,2011-03-04,39690,33,128.26475,55,3.674,A
,False,,,,59.51,,8.951,2011-03-04,39690,33,128.26475,59,3.674,A
,False,,,,59.51,,8.951,2011-03-04,39690,33,128.26475,60,3.674,A
,False,,,,59.51,,8.951,2011-03-04,39690,33,128.26475,67,3.674,A
,False,,,,59.51,,8.951,2011-03-04,39690,33,128.26475,74,3.674,A
,False,,,,59.51,,8.951,2011-03-04,39690,33,128.26475,79,3.674,A
,False,,,,59.51,,8.951,2011-03-04,39690,33,128.26475,80,3.674,A
,False,,,,59.51,,8.951,2011-03-04,39690,33,128.26475,81,3.674,A
,False,,,,59.51,,8.951,2011-03-04,39690,33,128.26475,82,3.674,A
,False,,,,59.51,,8.951,2011-03-04,39690,33,128.26475,83,3.674,A
,False,,,,59.51,,8.951,2011-03-04,39690,33,128.26475,87,3.674,A
,False,,,,59.51,,8.951,2011-03-04,39690,33,128.26475,90,3.674,A
,False,,,,59.51,,8.951,2011-03-04,39690,33,128.26475,91,3.674,A
,False,,,,59.51,,8.951,2011-03-04,39690,33,128.26475,92,3.674,A
,False,,,,59.51,,8.951,2011-03-04,39690,33,128.26475,93,3.674,A
,False,,,,59.51,,8.951,2011-03-04,39690,33,128.26475,94,3.674,A
,False,,,,59.51,,8.951,2011-03-04,39690,33,128.26475,95,3.674,A
,False,,,,59.51,,8.951,2011-03-04,39690,33,128.26475,96,3.674,A
,False,,,,59.51,,8.951,2011-03-04,39690,33,128.26475,97,3.674,A
,False,,,,59.51,,8.951,2011-03-04,39690,33,128.26475,98,3.674,A
,False,,,,66.51,,8.951,2011-03-11,39690,33,128.3995,1,3.63,A
,False,,,,66.51,,8.951,2011-03-11,39690,33,128.3995,2,3.63,A
,False,,,,66.51,,8.951,2011-03-11,39690,33,128.3995,3,3.63,A
,False,,,,66.51,,8.951,2011-03-11,39690,33,128.3995,4,3.63,A
,False,,,,66.51,,8.951,2011-03-11,39690,33,128.3995,5,3.63,A
,False,,,,66.51,,8.951,2011-03-11,39690,33,128.3995,6,3.63,A
,False,,,,66.51,,8.951,2011-03-11,39690,33,128.3995,7,3.63,A
,False,,,,66.51,,8.951,2011-03-11,39690,33,128.3995,8,3.63,A
,False,,,,66.51,,8.951,2011-03-11,39690,33,128.3995,9,3.63,A
,False,,,,66.51,,8.951,2011-03-11,39690,33,128.3995,10,3.63,A
,False,,,,66.51,,8.951,2011-03-11,39690,33,128.3995,11,3.63,A
,False,,,,66.51,,8.951,2011-03-11,39690,33,128.3995,12,3.63,A
,False,,,,66.51,,8.951,2011-03-11,39690,33,128.3995,13,3.63,A
,False,,,,66.51,,8.951,2011-03-11,39690,33,128.3995,14,3.63,A
,False,,,,66.51,,8.951,2011-03-11,39690,33,128.3995,16,3.63,A
,False,,,,66.51,,8.951,2011-03-11,39690,33,128.3995,17,3.63,A
,False,,,,66.51,,8.951,2011-03-11,39690,33,128.3995,18,3.63,A
,False,,,,66.51,,8.951,2011-03-11,39690,33,128.3995,20,3.63,A
,False,,,,66.51,,8.951,2011-03-11,39690,33,128.3995,21,3.63,A
,False,,,,66.51,,8.951,2011-03-11,39690,33,128.3995,22,3.63,A
,False,,,,66.51,,8.951,2011-03-11,39690,33,128.3995,25,3.63,A
,False,,,,66.51,,8.951,2011-03-11,39690,33,128.3995,26,3.63,A
,False,,,,66.51,,8.951,2011-03-11,39690,33,128.3995,38,3.63,A
,False,,,,66.51,,8.951,2011-03-11,39690,33,128.3995,40,3.63,A
,False,,,,66.51,,8.951,2011-03-11,39690,33,128.3995,42,3.63,A
,False,,,,66.51,,8.951,2011-03-11,39690,33,128.3995,46,3.63,A
,False,,,,66.51,,8.951,2011-03-11,39690,33,128.3995,52,3.63,A
,False,,,,66.51,,8.951,2011-03-11,39690,33,128.3995,55,3.63,A
,False,,,,66.51,,8.951,2011-03-11,39690,33,128.3995,59,3.63,A
,False,,,,66.51,,8.951,2011-03-11,39690,33,128.3995,60,3.63,A
,False,,,,66.51,,8.951,2011-03-11,39690,33,128.3995,67,3.63,A
,False,,,,66.51,,8.951,2011-03-11,39690,33,128.3995,74,3.63,A
,False,,,,66.51,,8.951,2011-03-11,39690,33,128.3995,79,3.63,A
,False,,,,66.51,,8.951,2011-03-11,39690,33,128.3995,80,3.63,A
,False,,,,66.51,,8.951,2011-03-11,39690,33,128.3995,81,3.63,A
,False,,,,66.51,,8.951,2011-03-11,39690,33,128.3995,82,3.63,A
,False,,,,66.51,,8.951,2011-03-11,39690,33,128.3995,83,3.63,A
,False,,,,66.51,,8.951,2011-03-11,39690,33,128.3995,87,3.63,A
,False,,,,66.51,,8.951,2011-03-11,39690,33,128.3995,90,3.63,A
,False,,,,66.51,,8.951,2011-03-11,39690,33,128.3995,91,3.63,A
,False,,,,66.51,,8.951,2011-03-11,39690,33,128.3995,92,3.63,A
,False,,,,66.51,,8.951,2011-03-11,39690,33,128.3995,93,3.63,A
,False,,,,66.51,,8.951,2011-03-11,39690,33,128.3995,94,3.63,A
,False,,,,66.51,,8.951,2011-03-11,39690,33,128.3995,95,3.63,A
,False,,,,66.51,,8.951,2011-03-11,39690,33,128.3995,96,3.63,A
,False,,,,66.51,,8.951,2011-03-11,39690,33,128.3995,97,3.63,A
,False,,,,66.51,,8.951,2011-03-11,39690,33,128.3995,98,3.63,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,1,3.892,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,2,3.892,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,3,3.892,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,4,3.892,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,5,3.892,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,6,3.892,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,7,3.892,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,8,3.892,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,9,3.892,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,10,3.892,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,11,3.892,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,12,3.892,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,13,3.892,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,14,3.892,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,16,3.892,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,17,3.892,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,18,3.892,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,20,3.892,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,21,3.892,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,25,3.892,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,26,3.892,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,38,3.892,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,40,3.892,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,41,3.892,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,42,3.892,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,44,3.892,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,46,3.892,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,52,3.892,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,55,3.892,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,59,3.892,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,60,3.892,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,67,3.892,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,74,3.892,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,79,3.892,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,80,3.892,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,81,3.892,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,82,3.892,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,83,3.892,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,87,3.892,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,90,3.892,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,91,3.892,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,92,3.892,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,93,3.892,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,94,3.892,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,95,3.892,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,96,3.892,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,97,3.892,A
,False,,,,72.72,,8.951,2011-03-18,39690,33,128.5121935,98,3.892,A
,False,,,,63.34,,8.951,2011-03-25,39690,33,128.6160645,1,3.716,A
,False,,,,63.34,,8.951,2011-03-25,39690,33,128.6160645,2,3.716,A
,False,,,,63.34,,8.951,2011-03-25,39690,33,128.6160645,3,3.716,A
,False,,,,63.34,,8.951,2011-03-25,39690,33,128.6160645,4,3.716,A
,False,,,,63.34,,8.951,2011-03-25,39690,33,128.6160645,5,3.716,A
,False,,,,63.34,,8.951,2011-03-25,39690,33,128.6160645,7,3.716,A
,False,,,,63.34,,8.951,2011-03-25,39690,33,128.6160645,8,3.716,A
,False,,,,63.34,,8.951,2011-03-25,39690,33,128.6160645,9,3.716,A
,False,,,,63.34,,8.951,2011-03-25,39690,33,128.6160645,10,3.716,A
,False,,,,63.34,,8.951,2011-03-25,39690,33,128.6160645,11,3.716,A
,False,,,,63.34,,8.951,2011-03-25,39690,33,128.6160645,12,3.716,A
,False,,,,63.34,,8.951,2011-03-25,39690,33,128.6160645,13,3.716,A
,False,,,,63.34,,8.951,2011-03-25,39690,33,128.6160645,14,3.716,A
,False,,,,63.34,,8.951,2011-03-25,39690,33,128.6160645,16,3.716,A
,False,,,,63.34,,8.951,2011-03-25,39690,33,128.6160645,17,3.716,A
,False,,,,63.34,,8.951,2011-03-25,39690,33,128.6160645,18,3.716,A
,False,,,,63.34,,8.951,2011-03-25,39690,33,128.6160645,20,3.716,A
,False,,,,63.34,,8.951,2011-03-25,39690,33,128.6160645,21,3.716,A
,False,,,,63.34,,8.951,2011-03-25,39690,33,128.6160645,25,3.716,A
,False,,,,63.34,,8.951,2011-03-25,39690,33,128.6160645,26,3.716,A
,False,,,,63.34,,8.951,2011-03-25,39690,33,128.6160645,38,3.716,A
,False,,,,63.34,,8.951,2011-03-25,39690,33,128.6160645,40,3.716,A
,False,,,,63.34,,8.951,2011-03-25,39690,33,128.6160645,41,3.716,A
,False,,,,63.34,,8.951,2011-03-25,39690,33,128.6160645,42,3.716,A
,False,,,,63.34,,8.951,2011-03-25,39690,33,128.6160645,44,3.716,A
,False,,,,63.34,,8.951,2011-03-25,39690,33,128.6160645,46,3.716,A
,False,,,,63.34,,8.951,2011-03-25,39690,33,128.6160645,52,3.716,A
,False,,,,63.34,,8.951,2011-03-25,39690,33,128.6160645,55,3.716,A
,False,,,,63.34,,8.951,2011-03-25,39690,33,128.6160645,59,3.716,A
,False,,,,63.34,,8.951,2011-03-25,39690,33,128.6160645,60,3.716,A
,False,,,,63.34,,8.951,2011-03-25,39690,33,128.6160645,67,3.716,A
,False,,,,63.34,,8.951,2011-03-25,39690,33,128.6160645,74,3.716,A
,False,,,,63.34,,8.951,2011-03-25,39690,33,128.6160645,79,3.716,A
,False,,,,63.34,,8.951,2011-03-25,39690,33,128.6160645,80,3.716,A
,False,,,,63.34,,8.951,2011-03-25,39690,33,128.6160645,81,3.716,A
,False,,,,63.34,,8.951,2011-03-25,39690,33,128.6160645,82,3.716,A
,False,,,,63.34,,8.951,2011-03-25,39690,33,128.6160645,83,3.716,A
,False,,,,63.34,,8.951,2011-03-25,39690,33,128.6160645,87,3.716,A
,False,,,,63.34,,8.951,2011-03-25,39690,33,128.6160645,90,3.716,A
,False,,,,63.34,,8.951,2011-03-25,39690,33,128.6160645,91,3.716,A
,False,,,,63.34,,8.951,2011-03-25,39690,33,128.6160645,92,3.716,A
,False,,,,63.34,,8.951,2011-03-25,39690,33,128.6160645,93,3.716,A
,False,,,,63.34,,8.951,2011-03-25,39690,33,128.6160645,94,3.716,A
,False,,,,63.34,,8.951,2011-03-25,39690,33,128.6160645,95,3.716,A
,False,,,,63.34,,8.951,2011-03-25,39690,33,128.6160645,96,3.716,A
,False,,,,63.34,,8.951,2011-03-25,39690,33,128.6160645,97,3.716,A
,False,,,,63.34,,8.951,2011-03-25,39690,33,128.6160645,98,3.716,A
,False,,,,71.41,,8.687,2011-04-01,39690,33,128.7199355,1,3.772,A
,False,,,,71.41,,8.687,2011-04-01,39690,33,128.7199355,2,3.772,A
,False,,,,71.41,,8.687,2011-04-01,39690,33,128.7199355,3,3.772,A
,False,,,,71.41,,8.687,2011-04-01,39690,33,128.7199355,4,3.772,A
,False,,,,71.41,,8.687,2011-04-01,39690,33,128.7199355,5,3.772,A
,False,,,,71.41,,8.687,2011-04-01,39690,33,128.7199355,7,3.772,A
,False,,,,71.41,,8.687,2011-04-01,39690,33,128.7199355,8,3.772,A
,False,,,,71.41,,8.687,2011-04-01,39690,33,128.7199355,9,3.772,A
,False,,,,71.41,,8.687,2011-04-01,39690,33,128.7199355,10,3.772,A
,False,,,,71.41,,8.687,2011-04-01,39690,33,128.7199355,11,3.772,A
,False,,,,71.41,,8.687,2011-04-01,39690,33,128.7199355,12,3.772,A
,False,,,,71.41,,8.687,2011-04-01,39690,33,128.7199355,13,3.772,A
,False,,,,71.41,,8.687,2011-04-01,39690,33,128.7199355,14,3.772,A
,False,,,,71.41,,8.687,2011-04-01,39690,33,128.7199355,16,3.772,A
,False,,,,71.41,,8.687,2011-04-01,39690,33,128.7199355,17,3.772,A
,False,,,,71.41,,8.687,2011-04-01,39690,33,128.7199355,18,3.772,A
,False,,,,71.41,,8.687,2011-04-01,39690,33,128.7199355,20,3.772,A
,False,,,,71.41,,8.687,2011-04-01,39690,33,128.7199355,21,3.772,A
,False,,,,71.41,,8.687,2011-04-01,39690,33,128.7199355,25,3.772,A
,False,,,,71.41,,8.687,2011-04-01,39690,33,128.7199355,26,3.772,A
,False,,,,71.41,,8.687,2011-04-01,39690,33,128.7199355,38,3.772,A
,False,,,,71.41,,8.687,2011-04-01,39690,33,128.7199355,40,3.772,A
,False,,,,71.41,,8.687,2011-04-01,39690,33,128.7199355,41,3.772,A
,False,,,,71.41,,8.687,2011-04-01,39690,33,128.7199355,42,3.772,A
,False,,,,71.41,,8.687,2011-04-01,39690,33,128.7199355,46,3.772,A
,False,,,,71.41,,8.687,2011-04-01,39690,33,128.7199355,52,3.772,A
,False,,,,71.41,,8.687,2011-04-01,39690,33,128.7199355,55,3.772,A
,False,,,,71.41,,8.687,2011-04-01,39690,33,128.7199355,59,3.772,A
,False,,,,71.41,,8.687,2011-04-01,39690,33,128.7199355,60,3.772,A
,False,,,,71.41,,8.687,2011-04-01,39690,33,128.7199355,67,3.772,A
,False,,,,71.41,,8.687,2011-04-01,39690,33,128.7199355,74,3.772,A
,False,,,,71.41,,8.687,2011-04-01,39690,33,128.7199355,79,3.772,A
,False,,,,71.41,,8.687,2011-04-01,39690,33,128.7199355,80,3.772,A
,False,,,,71.41,,8.687,2011-04-01,39690,33,128.7199355,81,3.772,A
,False,,,,71.41,,8.687,2011-04-01,39690,33,128.7199355,82,3.772,A
,False,,,,71.41,,8.687,2011-04-01,39690,33,128.7199355,83,3.772,A
,False,,,,71.41,,8.687,2011-04-01,39690,33,128.7199355,87,3.772,A
,False,,,,71.41,,8.687,2011-04-01,39690,33,128.7199355,90,3.772,A
,False,,,,71.41,,8.687,2011-04-01,39690,33,128.7199355,91,3.772,A
,False,,,,71.41,,8.687,2011-04-01,39690,33,128.7199355,92,3.772,A
,False,,,,71.41,,8.687,2011-04-01,39690,33,128.7199355,93,3.772,A
,False,,,,71.41,,8.687,2011-04-01,39690,33,128.7199355,94,3.772,A
,False,,,,71.41,,8.687,2011-04-01,39690,33,128.7199355,95,3.772,A
,False,,,,71.41,,8.687,2011-04-01,39690,33,128.7199355,96,3.772,A
,False,,,,71.41,,8.687,2011-04-01,39690,33,128.7199355,97,3.772,A
,False,,,,71.41,,8.687,2011-04-01,39690,33,128.7199355,98,3.772,A
,False,,,,75.11,,8.687,2011-04-08,39690,33,128.8238065,1,3.818,A
,False,,,,75.11,,8.687,2011-04-08,39690,33,128.8238065,2,3.818,A
,False,,,,75.11,,8.687,2011-04-08,39690,33,128.8238065,3,3.818,A
,False,,,,75.11,,8.687,2011-04-08,39690,33,128.8238065,4,3.818,A
,False,,,,75.11,,8.687,2011-04-08,39690,33,128.8238065,5,3.818,A
,False,,,,75.11,,8.687,2011-04-08,39690,33,128.8238065,6,3.818,A
,False,,,,75.11,,8.687,2011-04-08,39690,33,128.8238065,7,3.818,A
,False,,,,75.11,,8.687,2011-04-08,39690,33,128.8238065,8,3.818,A
